timestamp,gyro_x,gyro_y,gyro_z,time
1757494245,0.061035,-0.915527,0.183105,2025-09-10 08:50:45
1757494245,0.061035,-0.854492,0.183105,2025-09-10 08:50:45
1757494246,0.061035,-0.854492,0.183105,2025-09-10 08:50:46
1757494246,0.061035,-0.854492,0.183105,2025-09-10 08:50:46
1757494246,0.061035,-0.854492,0.183105,2025-09-10 08:50:46
1757494246,0.061035,-0.915527,0.183105,2025-09-10 08:50:46
1757494247,0.061035,-0.854492,0.183105,2025-09-10 08:50:47
1757494247,0.061035,-0.854492,0.183105,2025-09-10 08:50:47
1757494247,0.061035,-0.854492,0.183105,2025-09-10 08:50:47
1757494248,0.12207,-0.854492,0.183105,2025-09-10 08:50:48
1757494248,0.061035,-0.854492,0.183105,2025-09-10 08:50:48
1757494248,0.061035,-0.854492,0.183105,2025-09-10 08:50:48
1757494248,0.061035,-0.854492,0.183105,2025-09-10 08:50:48
1757494249,0.061035,-0.915527,0.183105,2025-09-10 08:50:49
1757494249,0.061035,-0.854492,0.183105,2025-09-10 08:50:49
1757494249,0.061035,-0.854492,0.183105,2025-09-10 08:50:49
1757494250,0.061035,-0.854492,0.183105,2025-09-10 08:50:50
1757494250,0.12207,-0.915527,0.183105,2025-09-10 08:50:50
1757494250,0.061035,-0.915527,0.183105,2025-09-10 08:50:50
1757494250,0.061035,-0.854492,0.183105,2025-09-10 08:50:50
1757494251,0.061035,-0.854492,0.183105,2025-09-10 08:50:51
1757494251,0.061035,-0.915527,0.183105,2025-09-10 08:50:51
1757494251,0.061035,-0.915527,0.183105,2025-09-10 08:50:51
1757494252,0.061035,-0.854492,0.183105,2025-09-10 08:50:52
1757494252,0.061035,-0.854492,0.183105,2025-09-10 08:50:52
1757494252,0.12207,-0.854492,0.183105,2025-09-10 08:50:52
1757494252,0.061035,-0.854492,0.183105,2025-09-10 08:50:52
1757494253,0.061035,-0.854492,0.12207,2025-09-10 08:50:53
1757494253,0.0,-0.915527,0.183105,2025-09-10 08:50:53
1757494253,0.061035,-0.854492,0.12207,2025-09-10 08:50:53
1757494254,0.061035,-0.915527,0.183105,2025-09-10 08:50:54
1757494254,0.061035,-0.915527,0.183105,2025-09-10 08:50:54
1757494254,0.061035,-0.854492,0.183105,2025-09-10 08:50:54
1757494254,0.061035,-0.854492,0.183105,2025-09-10 08:50:54
1757494255,0.061035,-0.915527,0.183105,2025-09-10 08:50:55
1757494255,0.061035,-0.854492,0.183105,2025-09-10 08:50:55
1757494255,0.061035,-0.854492,0.183105,2025-09-10 08:50:55
1757494256,0.061035,-0.854492,0.183105,2025-09-10 08:50:56
1757494256,0.061035,-0.854492,0.183105,2025-09-10 08:50:56
1757494256,0.0,-0.854492,0.183105,2025-09-10 08:50:56
1757494256,0.061035,-0.854492,0.183105,2025-09-10 08:50:56
1757494257,0.061035,-0.854492,0.183105,2025-09-10 08:50:57
1757494257,0.061035,-0.854492,0.183105,2025-09-10 08:50:57
1757494257,0.12207,-0.854492,0.183105,2025-09-10 08:50:57
1757494258,0.061035,-0.854492,0.183105,2025-09-10 08:50:58
1757494258,0.061035,-0.854492,0.183105,2025-09-10 08:50:58
1757494258,0.061035,-0.854492,0.12207,2025-09-10 08:50:58
1757494258,0.061035,-0.854492,0.183105,2025-09-10 08:50:58
1757494259,0.061035,-0.915527,0.12207,2025-09-10 08:50:59
1757494259,0.061035,-0.915527,0.183105,2025-09-10 08:50:59
1757494259,0.061035,-0.915527,0.183105,2025-09-10 08:50:59
1757494260,0.061035,-0.854492,0.183105,2025-09-10 08:51:00
1757494260,0.061035,-0.854492,0.183105,2025-09-10 08:51:00
1757494260,0.061035,-0.915527,0.183105,2025-09-10 08:51:00
1757494260,0.061035,-0.854492,0.183105,2025-09-10 08:51:00
1757494261,0.061035,-0.854492,0.183105,2025-09-10 08:51:01
1757494261,0.061035,-0.915527,0.183105,2025-09-10 08:51:01
1757494261,0.12207,-0.854492,0.183105,2025-09-10 08:51:01
1757494262,0.061035,-0.915527,0.183105,2025-09-10 08:51:02
1757494262,0.0,-0.854492,0.183105,2025-09-10 08:51:02
1757494262,0.12207,-0.915527,0.183105,2025-09-10 08:51:02
1757494262,0.061035,-0.915527,0.12207,2025-09-10 08:51:02
1757494263,0.061035,-0.915527,0.183105,2025-09-10 08:51:03
1757494263,0.061035,-0.854492,0.183105,2025-09-10 08:51:03
1757494263,0.12207,-0.854492,0.183105,2025-09-10 08:51:03
1757494264,0.061035,-0.915527,0.183105,2025-09-10 08:51:04
1757494264,0.061035,-0.854492,0.183105,2025-09-10 08:51:04
1757494264,0.061035,-0.915527,0.183105,2025-09-10 08:51:04
1757494264,0.061035,-0.915527,0.183105,2025-09-10 08:51:04
1757494265,0.061035,-0.854492,0.183105,2025-09-10 08:51:05
1757494265,0.12207,-0.854492,0.183105,2025-09-10 08:51:05
1757494265,0.061035,-0.915527,0.183105,2025-09-10 08:51:05
1757494266,0.061035,-0.915527,0.183105,2025-09-10 08:51:06
1757494266,0.061035,-0.854492,0.183105,2025-09-10 08:51:06
1757494266,0.061035,-0.854492,0.183105,2025-09-10 08:51:06
1757494266,0.12207,-0.915527,0.183105,2025-09-10 08:51:06
1757494267,0.061035,-0.915527,0.183105,2025-09-10 08:51:07
1757494267,0.12207,-0.854492,0.183105,2025-09-10 08:51:07
1757494267,0.061035,-0.854492,0.183105,2025-09-10 08:51:07
1757494268,0.061035,-0.854492,0.183105,2025-09-10 08:51:08
1757494268,0.061035,-0.854492,0.183105,2025-09-10 08:51:08
1757494268,0.061035,-0.854492,0.183105,2025-09-10 08:51:08
1757494268,0.061035,-0.854492,0.183105,2025-09-10 08:51:08
1757494269,0.061035,-0.854492,0.183105,2025-09-10 08:51:09
1757494269,0.061035,-0.854492,0.183105,2025-09-10 08:51:09
1757494269,0.061035,-0.915527,0.183105,2025-09-10 08:51:09
1757494270,0.061035,-0.915527,0.183105,2025-09-10 08:51:10
1757494270,0.061035,-0.915527,0.183105,2025-09-10 08:51:10
1757494270,0.061035,-0.915527,0.183105,2025-09-10 08:51:10
1757494270,0.061035,-0.854492,0.12207,2025-09-10 08:51:10
1757494271,0.061035,-0.854492,0.183105,2025-09-10 08:51:11
1757494271,0.061035,-0.854492,0.183105,2025-09-10 08:51:11
1757494271,0.061035,-0.854492,0.183105,2025-09-10 08:51:11
1757494272,0.061035,-0.854492,0.12207,2025-09-10 08:51:12
1757494272,0.061035,-0.854492,0.183105,2025-09-10 08:51:12
1757494272,0.061035,-0.854492,0.12207,2025-09-10 08:51:12
1757494272,0.061035,-0.854492,0.183105,2025-09-10 08:51:12
1757494273,0.061035,-0.854492,0.183105,2025-09-10 08:51:13
1757494273,0.061035,-0.854492,0.183105,2025-09-10 08:51:13
1757494273,0.061035,-0.854492,0.183105,2025-09-10 08:51:13
1757494274,0.061035,-0.915527,0.183105,2025-09-10 08:51:14
1757494274,0.061035,-0.915527,0.12207,2025-09-10 08:51:14
1757494274,0.061035,-0.854492,0.183105,2025-09-10 08:51:14
1757494274,0.061035,-0.854492,0.183105,2025-09-10 08:51:14
1757494275,0.061035,-0.854492,0.183105,2025-09-10 08:51:15
1757494275,0.061035,-0.915527,0.183105,2025-09-10 08:51:15
1757494275,0.061035,-0.854492,0.183105,2025-09-10 08:51:15
1757494276,0.061035,-0.854492,0.183105,2025-09-10 08:51:16
1757494276,0.061035,-0.854492,0.183105,2025-09-10 08:51:16
1757494276,0.061035,-0.915527,0.183105,2025-09-10 08:51:16
1757494276,0.061035,-0.854492,0.183105,2025-09-10 08:51:16
1757494277,0.061035,-0.854492,0.183105,2025-09-10 08:51:17
1757494277,0.061035,-0.854492,0.183105,2025-09-10 08:51:17
1757494277,0.061035,-0.854492,0.183105,2025-09-10 08:51:17
1757494278,0.061035,-0.854492,0.183105,2025-09-10 08:51:18
1757494278,0.061035,-0.854492,0.183105,2025-09-10 08:51:18
1757494278,0.061035,-0.915527,0.183105,2025-09-10 08:51:18
1757494278,0.061035,-0.854492,0.183105,2025-09-10 08:51:18
1757494279,0.061035,-0.854492,0.183105,2025-09-10 08:51:19
1757494279,0.061035,-0.915527,0.183105,2025-09-10 08:51:19
1757494279,0.061035,-0.854492,0.183105,2025-09-10 08:51:19
1757494280,0.061035,-0.854492,0.12207,2025-09-10 08:51:20
1757494280,0.061035,-0.915527,0.183105,2025-09-10 08:51:20
1757494280,0.061035,-0.854492,0.183105,2025-09-10 08:51:20
1757494280,0.12207,-0.915527,0.183105,2025-09-10 08:51:20
1757494281,0.061035,-0.915527,0.183105,2025-09-10 08:51:21
1757494281,0.061035,-0.854492,0.183105,2025-09-10 08:51:21
1757494281,0.061035,-0.854492,0.183105,2025-09-10 08:51:21
1757494282,0.061035,-0.915527,0.183105,2025-09-10 08:51:22
1757494282,0.061035,-0.854492,0.183105,2025-09-10 08:51:22
1757494282,0.061035,-0.854492,0.183105,2025-09-10 08:51:22
1757494282,0.061035,-0.915527,0.183105,2025-09-10 08:51:22
1757494283,0.061035,-0.854492,0.183105,2025-09-10 08:51:23
1757494283,0.061035,-0.854492,0.183105,2025-09-10 08:51:23
1757494283,0.061035,-0.854492,0.183105,2025-09-10 08:51:23
1757494283,0.061035,-0.915527,0.183105,2025-09-10 08:51:23
1757494284,0.061035,-0.915527,0.244141,2025-09-10 08:51:24
1757494284,0.061035,-0.854492,0.183105,2025-09-10 08:51:24
1757494284,0.061035,-0.915527,0.183105,2025-09-10 08:51:24
1757494285,0.061035,-0.854492,0.183105,2025-09-10 08:51:25
1757494285,0.061035,-0.915527,0.183105,2025-09-10 08:51:25
1757494285,0.061035,-0.854492,0.183105,2025-09-10 08:51:25
1757494285,0.061035,-0.854492,0.12207,2025-09-10 08:51:25
1757494286,0.061035,-0.915527,0.183105,2025-09-10 08:51:26
1757494286,0.061035,-0.854492,0.183105,2025-09-10 08:51:26
1757494286,0.061035,-0.854492,0.183105,2025-09-10 08:51:26
1757494287,0.061035,-0.854492,0.183105,2025-09-10 08:51:27
1757494287,0.061035,-0.854492,0.183105,2025-09-10 08:51:27
1757494287,0.061035,-0.854492,0.183105,2025-09-10 08:51:27
1757494287,0.061035,-0.915527,0.183105,2025-09-10 08:51:27
1757494288,0.061035,-0.854492,0.183105,2025-09-10 08:51:28
1757494288,0.061035,-0.915527,0.183105,2025-09-10 08:51:28
1757494288,0.061035,-0.854492,0.183105,2025-09-10 08:51:28
1757494289,0.061035,-0.854492,0.183105,2025-09-10 08:51:29
1757494289,0.061035,-0.854492,0.183105,2025-09-10 08:51:29
1757494289,0.061035,-0.854492,0.183105,2025-09-10 08:51:29
1757494290,0.061035,-0.854492,0.183105,2025-09-10 08:51:30
1757494290,0.061035,-0.854492,0.183105,2025-09-10 08:51:30
1757494290,0.061035,-0.915527,0.183105,2025-09-10 08:51:30
1757494291,0.061035,-0.915527,0.183105,2025-09-10 08:51:31
1757494291,0.061035,-0.854492,0.183105,2025-09-10 08:51:31
1757494291,0.061035,-0.854492,0.183105,2025-09-10 08:51:31
1757494291,0.061035,-0.854492,0.183105,2025-09-10 08:51:31
1757494292,0.061035,-0.854492,0.183105,2025-09-10 08:51:32
1757494292,0.061035,-0.854492,0.183105,2025-09-10 08:51:32
1757494292,0.061035,-0.854492,0.183105,2025-09-10 08:51:32
1757494293,0.061035,-0.854492,0.183105,2025-09-10 08:51:33
1757494293,0.061035,-0.854492,0.183105,2025-09-10 08:51:33
1757494293,0.061035,-0.854492,0.183105,2025-09-10 08:51:33
1757494294,0.061035,-0.854492,0.183105,2025-09-10 08:51:34
1757494294,0.061035,-0.854492,0.183105,2025-09-10 08:51:34
1757494294,0.061035,-0.854492,0.183105,2025-09-10 08:51:34
1757494294,0.061035,-0.854492,0.183105,2025-09-10 08:51:34
1757494295,0.061035,-0.854492,0.183105,2025-09-10 08:51:35
1757494295,0.061035,-0.854492,0.12207,2025-09-10 08:51:35
1757494295,0.061035,-0.915527,0.183105,2025-09-10 08:51:35
1757494296,0.061035,-0.854492,0.12207,2025-09-10 08:51:36
1757494296,0.061035,-0.854492,0.183105,2025-09-10 08:51:36
1757494296,0.061035,-0.915527,0.244141,2025-09-10 08:51:36
1757494296,0.061035,-0.915527,0.183105,2025-09-10 08:51:36
1757494297,0.061035,-0.854492,0.183105,2025-09-10 08:51:37
1757494297,0.061035,-0.915527,0.183105,2025-09-10 08:51:37
1757494297,0.061035,-0.854492,0.183105,2025-09-10 08:51:37
1757494298,0.061035,-0.915527,0.183105,2025-09-10 08:51:38
1757494298,0.061035,-0.915527,0.183105,2025-09-10 08:51:38
1757494298,0.061035,-0.915527,0.183105,2025-09-10 08:51:38
1757494299,0.061035,-0.915527,0.183105,2025-09-10 08:51:39
1757494299,0.061035,-0.854492,0.183105,2025-09-10 08:51:39
1757494299,0.061035,-0.854492,0.183105,2025-09-10 08:51:39
1757494299,0.061035,-0.854492,0.183105,2025-09-10 08:51:39
1757494300,0.061035,-0.854492,0.183105,2025-09-10 08:51:40
1757494300,0.12207,-0.915527,0.183105,2025-09-10 08:51:40
1757494300,0.061035,-0.854492,0.183105,2025-09-10 08:51:40
1757494301,0.061035,-0.854492,0.183105,2025-09-10 08:51:41
1757494301,0.061035,-0.854492,0.183105,2025-09-10 08:51:41
1757494301,0.061035,-0.915527,0.183105,2025-09-10 08:51:41
1757494301,0.061035,-0.854492,0.183105,2025-09-10 08:51:41
1757494302,0.061035,-0.854492,0.183105,2025-09-10 08:51:42
1757494302,0.061035,-0.854492,0.183105,2025-09-10 08:51:42
1757494302,0.061035,-0.854492,0.183105,2025-09-10 08:51:42
1757494303,0.061035,-0.854492,0.183105,2025-09-10 08:51:43
1757494303,0.061035,-0.854492,0.183105,2025-09-10 08:51:43
1757494303,0.061035,-0.854492,0.183105,2025-09-10 08:51:43
1757494303,0.061035,-0.854492,0.183105,2025-09-10 08:51:43
1757494304,0.061035,-0.854492,0.183105,2025-09-10 08:51:44
1757494304,0.061035,-0.854492,0.183105,2025-09-10 08:51:44
1757494304,0.0,-0.854492,0.183105,2025-09-10 08:51:44
1757494305,0.061035,-0.854492,0.183105,2025-09-10 08:51:45
1757494305,0.061035,-0.915527,0.183105,2025-09-10 08:51:45
1757494305,0.12207,-0.854492,0.12207,2025-09-10 08:51:45
1757494305,0.061035,-0.915527,0.183105,2025-09-10 08:51:45
1757494306,0.0,-0.915527,0.183105,2025-09-10 08:51:46
1757494306,0.061035,-0.915527,0.183105,2025-09-10 08:51:46
1757494306,0.061035,-0.915527,0.183105,2025-09-10 08:51:46
1757494307,0.061035,-0.854492,0.183105,2025-09-10 08:51:47
1757494307,0.061035,-0.854492,0.183105,2025-09-10 08:51:47
1757494307,0.061035,-0.854492,0.183105,2025-09-10 08:51:47
1757494307,0.0,-0.854492,0.183105,2025-09-10 08:51:47
1757494308,0.061035,-0.915527,0.183105,2025-09-10 08:51:48
1757494308,0.061035,-0.854492,0.183105,2025-09-10 08:51:48
1757494308,0.061035,-0.854492,0.183105,2025-09-10 08:51:48
1757494309,0.061035,-0.915527,0.183105,2025-09-10 08:51:49
1757494309,0.061035,-0.915527,0.183105,2025-09-10 08:51:49
1757494309,0.061035,-0.915527,0.183105,2025-09-10 08:51:49
1757494309,0.061035,-0.854492,0.183105,2025-09-10 08:51:49
1757494310,0.12207,-0.915527,0.183105,2025-09-10 08:51:50
1757494310,0.061035,-0.854492,0.183105,2025-09-10 08:51:50
1757494310,0.061035,-0.915527,0.244141,2025-09-10 08:51:50
1757494311,0.061035,-0.915527,0.183105,2025-09-10 08:51:51
1757494311,0.061035,-0.915527,0.12207,2025-09-10 08:51:51
1757494311,0.061035,-0.793457,0.12207,2025-09-10 08:51:51
1757494311,0.061035,-0.854492,0.183105,2025-09-10 08:51:51
1757494312,0.061035,-0.854492,0.183105,2025-09-10 08:51:52
