timestamp_iso,temperature,humidity
2025-09-30T23:57:29.429361,18.90,57.40
2025-09-30T23:57:31.436051,18.90,57.40
2025-09-30T23:57:33.442672,18.90,57.40
2025-09-30T23:57:35.449433,18.90,57.40
2025-09-30T23:57:37.456302,18.90,57.50
2025-09-30T23:57:39.463171,18.90,57.50
2025-09-30T23:57:41.469950,18.90,57.50
2025-09-30T23:57:43.476729,18.90,57.50
2025-09-30T23:57:45.483659,18.90,57.50
2025-09-30T23:57:47.490398,18.90,57.50
2025-09-30T23:57:49.497344,18.90,57.50
2025-09-30T23:57:51.503878,18.90,57.60
2025-09-30T23:57:53.510467,18.90,57.60
2025-09-30T23:57:55.516927,18.90,57.60
2025-09-30T23:57:57.523410,18.90,57.60
2025-09-30T23:57:59.529972,18.90,57.60
2025-09-30T23:58:01.536590,18.90,57.60
2025-09-30T23:58:03.543383,18.90,57.60
2025-09-30T23:58:05.550096,18.90,57.60
2025-09-30T23:58:07.556922,18.90,57.60
2025-09-30T23:58:09.563559,18.90,57.60
2025-09-30T23:58:11.570226,18.90,57.60
2025-09-30T23:58:13.576817,18.90,57.60
2025-09-30T23:58:15.583488,18.90,57.60
2025-09-30T23:58:17.590058,18.90,57.60
2025-09-30T23:58:19.596301,18.90,57.70
2025-09-30T23:58:21.602761,18.80,57.60
2025-09-30T23:58:23.609493,18.80,57.60
2025-09-30T23:58:25.616026,18.80,57.60
2025-09-30T23:58:27.622408,18.80,57.60
2025-09-30T23:58:29.628909,18.80,57.70
2025-09-30T23:58:31.635544,18.80,57.70
2025-09-30T23:58:33.642112,18.80,57.70
2025-09-30T23:58:35.648316,18.80,57.80
2025-09-30T23:58:37.654429,18.80,57.80
2025-09-30T23:58:39.660623,18.80,57.80
2025-09-30T23:58:41.666846,18.80,57.80
2025-09-30T23:58:43.673045,18.80,57.80
2025-09-30T23:58:45.679399,18.80,57.80
2025-09-30T23:58:47.685739,18.80,57.90
2025-09-30T23:58:49.691979,18.80,57.90
2025-09-30T23:58:51.698202,18.80,57.90
2025-09-30T23:58:53.704440,18.80,57.90
2025-09-30T23:58:55.710720,18.80,57.90
2025-09-30T23:58:57.717054,18.80,57.90
2025-09-30T23:58:59.723517,18.80,57.90
2025-09-30T23:59:01.729678,18.80,57.80
2025-09-30T23:59:03.735954,18.80,57.80
2025-09-30T23:59:05.742209,18.80,57.80
2025-09-30T23:59:07.748512,18.80,57.80
2025-09-30T23:59:09.754758,18.80,57.80
2025-09-30T23:59:11.760980,18.80,57.80
2025-09-30T23:59:13.767114,18.80,57.80
2025-09-30T23:59:15.773431,18.80,57.90
2025-09-30T23:59:17.779796,18.80,57.90
2025-09-30T23:59:19.786214,18.80,57.90
2025-09-30T23:59:21.792481,18.80,57.90
2025-09-30T23:59:23.798852,18.80,57.90
2025-09-30T23:59:25.805014,18.80,57.90
2025-09-30T23:59:27.811382,18.80,57.90
2025-09-30T23:59:29.817676,18.80,58.00
2025-09-30T23:59:31.823898,18.80,58.00
2025-09-30T23:59:33.830139,18.80,58.00
2025-09-30T23:59:35.836403,18.80,58.00
2025-09-30T23:59:37.842730,18.80,58.00
2025-09-30T23:59:39.848942,18.70,58.00
2025-09-30T23:59:41.855091,18.70,58.00
2025-09-30T23:59:43.861367,18.70,58.00
2025-09-30T23:59:45.867680,18.70,58.00
2025-09-30T23:59:47.874002,18.70,58.10
2025-09-30T23:59:49.880307,18.70,58.10
2025-09-30T23:59:51.886591,18.70,58.10
2025-09-30T23:59:53.892830,18.70,58.10
2025-09-30T23:59:55.899126,18.70,58.10
2025-09-30T23:59:57.905289,18.70,58.20
2025-09-30T23:59:59.911528,18.70,58.10
2025-10-01T00:00:01.917912,18.70,58.20
2025-10-01T00:00:03.924301,18.80,58.20
2025-10-01T00:00:05.930494,18.70,58.10
2025-10-01T00:00:07.936687,18.70,58.10
2025-10-01T00:00:09.943004,18.80,58.10
2025-10-01T00:00:11.949168,18.70,58.10
2025-10-01T00:00:13.955349,18.70,58.10
2025-10-01T00:00:15.961636,18.70,58.20
2025-10-01T00:00:17.967866,18.80,58.30
2025-10-01T00:00:19.974236,18.70,58.30
2025-10-01T00:00:21.980505,18.70,58.30
2025-10-01T00:00:23.986677,18.70,58.30
2025-10-01T00:00:25.992964,18.70,58.30
2025-10-01T00:00:27.999334,18.80,58.30
2025-10-01T00:00:30.005608,18.70,58.30
2025-10-01T00:00:32.011846,18.70,58.30
2025-10-01T00:00:34.018068,18.70,58.30
2025-10-01T00:00:36.024494,18.70,58.30
2025-10-01T00:00:38.030763,18.70,58.30
2025-10-01T00:00:40.037026,18.70,58.30
2025-10-01T00:00:42.043282,18.70,58.30
2025-10-01T00:00:44.049653,18.70,58.30
2025-10-01T00:00:46.055768,18.70,58.30
2025-10-01T00:00:48.062017,18.70,58.30
2025-10-01T00:00:50.068293,18.70,58.30
2025-10-01T00:00:52.074539,18.70,58.30
2025-10-01T00:00:54.080885,18.70,58.30
2025-10-01T00:00:56.087141,18.70,58.30
2025-10-01T00:00:58.093417,18.70,58.30
2025-10-01T00:01:00.099736,18.70,58.30
2025-10-01T00:01:02.105977,18.70,58.30
2025-10-01T00:01:04.112422,18.70,58.30
2025-10-01T00:01:06.118609,18.70,58.30
2025-10-01T00:01:08.125023,18.70,58.30
2025-10-01T00:01:10.131207,18.70,58.30
2025-10-01T00:01:12.137511,18.70,58.30
2025-10-01T00:01:14.143727,18.70,58.30
2025-10-01T00:01:16.150045,18.70,58.30
2025-10-01T00:01:18.156465,18.70,58.30
2025-10-01T00:01:20.162835,18.70,58.30
2025-10-01T00:01:22.168986,18.70,58.40
2025-10-01T00:01:24.175188,18.70,58.40
2025-10-01T00:01:26.181444,18.70,58.40
2025-10-01T00:01:28.187672,18.70,58.40
2025-10-01T00:01:30.194030,18.70,58.40
2025-10-01T00:01:32.200211,18.70,58.40
2025-10-01T00:01:34.206545,18.70,58.30
2025-10-01T00:01:36.212804,18.70,58.30
2025-10-01T00:01:38.219102,18.70,58.40
2025-10-01T00:01:40.225405,18.70,58.40
2025-10-01T00:01:42.231598,18.70,58.40
2025-10-01T00:01:44.237904,18.70,58.30
2025-10-01T00:01:46.244103,18.70,58.40
2025-10-01T00:01:48.250371,18.70,58.40
2025-10-01T00:01:50.256610,18.70,58.40
2025-10-01T00:01:52.262985,18.70,58.30
2025-10-01T00:01:54.269275,18.70,58.30
2025-10-01T00:01:56.275479,18.70,58.40
2025-10-01T00:01:58.281719,18.70,58.40
2025-10-01T00:02:00.288006,18.70,58.30
2025-10-01T00:02:02.294373,18.70,58.30
2025-10-01T00:02:04.300702,18.70,58.40
2025-10-01T00:02:06.306978,18.70,58.30
2025-10-01T00:02:08.313277,18.60,58.30
2025-10-01T00:02:10.319664,18.60,58.30
2025-10-01T00:02:12.326076,18.70,58.30
2025-10-01T00:02:14.332419,18.60,58.30
2025-10-01T00:02:16.338688,18.60,58.30
2025-10-01T00:02:18.344951,18.70,58.40
2025-10-01T00:02:20.351147,18.60,58.30
2025-10-01T00:02:22.357565,18.60,58.30
2025-10-01T00:02:24.363810,18.60,58.30
2025-10-01T00:02:26.369995,18.70,58.40
2025-10-01T00:02:28.376250,18.60,58.30
2025-10-01T00:02:30.382595,18.60,58.30
2025-10-01T00:02:32.388821,18.60,58.30
2025-10-01T00:02:34.395186,18.60,58.30
2025-10-01T00:02:36.401361,18.70,58.40
2025-10-01T00:02:38.407747,18.60,58.30
2025-10-01T00:02:40.414029,18.60,58.30
2025-10-01T00:02:42.420327,18.60,58.30
2025-10-01T00:02:44.426523,18.60,58.30
2025-10-01T00:02:46.432844,18.60,58.30
2025-10-01T00:02:48.439260,18.60,58.30
2025-10-01T00:02:50.445673,18.60,58.30
2025-10-01T00:02:52.452060,18.60,58.30
2025-10-01T00:02:54.458376,18.60,58.30
2025-10-01T00:02:56.464776,18.60,58.30
2025-10-01T00:02:58.471110,18.60,58.30
2025-10-01T00:03:00.477536,18.60,58.30
2025-10-01T00:03:02.483847,18.60,58.30
2025-10-01T00:03:04.490274,18.60,58.30
2025-10-01T00:03:06.496641,18.60,58.30
2025-10-01T00:03:08.503195,18.60,58.30
2025-10-01T00:03:10.509664,18.60,58.30
2025-10-01T00:03:12.516034,18.60,58.30
2025-10-01T00:03:14.522489,18.60,58.30
2025-10-01T00:03:16.528930,18.60,58.30
2025-10-01T00:03:18.535346,18.60,58.30
2025-10-01T00:03:20.541575,18.60,58.30
2025-10-01T00:03:22.547915,18.60,58.30
2025-10-01T00:03:24.554240,18.60,58.30
2025-10-01T00:03:26.560501,18.60,58.30
2025-10-01T00:03:28.566785,18.60,58.30
2025-10-01T00:03:30.573088,18.60,58.30
2025-10-01T00:03:32.579320,18.60,58.30
2025-10-01T00:03:34.585633,18.60,58.30
2025-10-01T00:03:36.591859,18.60,58.30
2025-10-01T00:03:38.598314,18.60,58.30
2025-10-01T00:03:40.604521,18.60,58.30
2025-10-01T00:03:42.610757,18.60,58.30
2025-10-01T00:03:44.617027,18.60,58.30
2025-10-01T00:03:46.623317,18.60,58.30
2025-10-01T00:03:48.629595,18.60,58.30
2025-10-01T00:03:50.635863,18.60,58.30
2025-10-01T00:03:52.642129,18.60,58.30
2025-10-01T00:03:54.648483,18.60,58.30
2025-10-01T00:03:56.654838,18.60,58.30
2025-10-01T00:03:58.661030,18.60,58.30
2025-10-01T00:04:00.667336,18.60,58.30
2025-10-01T00:04:02.673687,18.60,58.30
2025-10-01T00:04:04.679906,18.60,58.30
2025-10-01T00:04:06.686275,18.60,58.30
2025-10-01T00:04:08.692570,18.60,58.30
2025-10-01T00:04:10.698964,18.60,58.30
2025-10-01T00:04:12.705292,18.60,58.30
2025-10-01T00:04:14.711579,18.60,58.30
2025-10-01T00:04:16.717926,18.60,58.30
2025-10-01T00:04:18.724419,18.60,58.30
2025-10-01T00:04:20.730670,18.50,58.30
2025-10-01T00:04:22.737022,18.60,58.30
2025-10-01T00:04:24.743253,18.60,58.30
2025-10-01T00:04:26.749721,18.60,58.30
2025-10-01T00:04:28.756024,18.60,58.30
2025-10-01T00:04:30.762436,18.60,58.30
2025-10-01T00:04:32.768880,18.60,58.30
2025-10-01T00:04:34.775232,18.60,58.30
2025-10-01T00:04:36.781498,18.50,58.30
2025-10-01T00:04:38.787753,18.50,58.30
2025-10-01T00:04:40.794069,18.50,58.30
2025-10-01T00:04:42.800260,18.50,58.30
2025-10-01T00:04:44.806527,18.50,58.30
2025-10-01T00:04:46.812744,18.50,58.30
2025-10-01T00:04:48.818947,18.50,58.30
2025-10-01T00:04:50.825221,18.50,58.30
2025-10-01T00:04:52.831461,18.50,58.30
2025-10-01T00:04:54.837774,18.50,58.30
2025-10-01T00:04:56.844175,18.50,58.30
2025-10-01T00:04:58.850486,18.50,58.30
2025-10-01T00:05:00.856742,18.50,58.30
2025-10-01T00:05:02.863213,18.50,58.30
2025-10-01T00:05:04.869565,18.50,58.30
2025-10-01T00:05:06.875923,18.50,58.30
2025-10-01T00:05:08.882439,18.50,58.30
2025-10-01T00:05:10.888724,18.50,58.30
2025-10-01T00:05:12.895021,18.50,58.30
2025-10-01T00:05:14.901477,18.50,58.30
2025-10-01T00:05:16.907729,18.50,58.30
2025-10-01T00:05:18.914034,18.50,58.30
2025-10-01T00:05:20.920356,18.50,58.30
2025-10-01T00:05:22.926580,18.50,58.40
2025-10-01T00:05:24.932932,18.50,58.40
2025-10-01T00:05:26.939241,18.50,58.40
2025-10-01T00:05:28.945440,18.50,58.40
2025-10-01T00:05:30.951596,18.50,58.40
2025-10-01T00:05:32.957809,18.50,58.40
2025-10-01T00:05:34.964002,18.50,58.40
2025-10-01T00:05:36.970178,18.50,58.40
2025-10-01T00:05:38.976485,18.50,58.40
2025-10-01T00:05:40.982601,18.50,58.50
2025-10-01T00:05:42.988738,18.50,58.50
2025-10-01T00:05:44.994993,18.50,58.50
2025-10-01T00:05:47.001197,18.50,58.50
2025-10-01T00:05:49.007431,18.50,58.50
2025-10-01T00:05:51.013658,18.50,58.50
2025-10-01T00:05:53.019878,18.50,58.60
2025-10-01T00:05:55.026140,18.50,58.60
2025-10-01T00:05:57.032279,18.50,58.50
2025-10-01T00:05:59.038421,18.50,58.50
2025-10-01T00:06:01.044671,18.50,58.50
2025-10-01T00:06:03.050883,18.50,58.50
2025-10-01T00:06:05.057067,18.50,58.60
2025-10-01T00:06:07.063216,18.50,58.50
2025-10-01T00:06:09.069548,18.50,58.50
2025-10-01T00:06:11.075805,18.50,58.50
2025-10-01T00:06:13.081950,18.50,58.50
2025-10-01T00:06:15.088195,18.50,58.60
2025-10-01T00:06:17.094423,18.50,58.60
2025-10-01T00:06:19.100633,18.50,58.60
2025-10-01T00:06:21.106997,18.50,58.60
2025-10-01T00:06:23.113192,18.50,58.60
2025-10-01T00:06:25.119418,18.50,58.60
2025-10-01T00:06:27.125705,18.50,58.60
2025-10-01T00:06:29.132014,18.50,58.60
2025-10-01T00:06:31.138206,18.50,58.60
2025-10-01T00:06:33.144527,18.50,58.60
2025-10-01T00:06:35.150757,18.50,58.60
2025-10-01T00:06:37.157084,18.50,58.60
2025-10-01T00:06:39.163377,18.50,58.60
2025-10-01T00:06:41.169785,18.50,58.60
2025-10-01T00:06:43.176271,18.50,58.60
2025-10-01T00:06:45.182680,18.50,58.60
2025-10-01T00:06:47.188939,18.50,58.60
2025-10-01T00:06:49.195272,18.50,58.60
2025-10-01T00:06:51.201617,18.50,58.70
2025-10-01T00:06:53.207758,18.40,58.60
2025-10-01T00:06:55.214115,18.50,58.70
2025-10-01T00:06:57.220486,18.50,58.70
2025-10-01T00:06:59.226600,18.40,58.60
2025-10-01T00:07:01.232884,18.50,58.70
2025-10-01T00:07:03.239283,18.50,58.70
2025-10-01T00:07:05.245604,18.40,58.60
2025-10-01T00:07:07.251952,18.50,58.70
2025-10-01T00:07:09.258138,18.40,58.60
2025-10-01T00:07:11.264409,18.40,58.60
2025-10-01T00:07:13.270652,18.40,58.60
2025-10-01T00:07:15.276913,18.50,58.60
2025-10-01T00:07:17.283239,18.50,58.60
2025-10-01T00:07:19.289581,18.40,58.50
2025-10-01T00:07:21.295803,18.40,58.50
2025-10-01T00:07:23.301946,18.40,58.50
2025-10-01T00:07:25.308156,18.50,58.60
2025-10-01T00:07:27.314303,18.40,58.60
2025-10-01T00:07:29.320672,18.40,58.60
2025-10-01T00:07:31.326966,18.40,58.60
2025-10-01T00:07:33.333360,18.50,58.60
2025-10-01T00:07:35.339688,18.40,58.60
2025-10-01T00:07:37.346158,18.50,58.60
2025-10-01T00:07:39.352463,18.40,58.60
2025-10-01T00:07:41.358841,18.40,58.60
2025-10-01T00:07:43.365145,18.40,58.60
2025-10-01T00:07:45.371358,18.40,58.60
2025-10-01T00:07:47.377634,18.40,58.60
2025-10-01T00:07:49.384022,18.40,58.60
2025-10-01T00:07:51.390474,18.40,58.70
2025-10-01T00:07:53.396878,18.40,58.60
2025-10-01T00:07:55.403272,18.40,58.60
2025-10-01T00:07:57.409498,18.40,58.60
2025-10-01T00:07:59.415722,18.40,58.60
2025-10-01T00:08:01.421997,18.40,58.60
2025-10-01T00:08:03.428085,18.40,58.60
2025-10-01T00:08:05.434268,18.40,58.60
2025-10-01T00:08:07.440617,18.40,58.50
2025-10-01T00:08:09.446737,18.40,58.50
2025-10-01T00:08:11.452975,18.40,58.60
2025-10-01T00:08:13.459101,18.40,58.60
2025-10-01T00:08:15.465197,18.40,58.60
2025-10-01T00:08:17.471483,18.40,58.50
2025-10-01T00:08:19.477825,18.40,58.60
2025-10-01T00:08:21.484307,18.40,58.50
2025-10-01T00:08:23.490581,18.40,58.60
2025-10-01T00:08:25.496691,18.40,58.60
2025-10-01T00:08:27.502940,18.40,58.60
2025-10-01T00:08:29.509258,18.40,58.60
2025-10-01T00:08:31.515544,18.40,58.60
2025-10-01T00:08:33.521822,18.40,58.60
2025-10-01T00:08:35.527992,18.40,58.60
2025-10-01T00:08:37.534466,18.40,58.60
2025-10-01T00:08:39.540542,18.40,58.60
2025-10-01T00:08:41.546666,18.40,58.60
2025-10-01T00:08:43.552842,18.40,58.60
2025-10-01T00:08:45.558988,18.40,58.60
2025-10-01T00:08:47.565279,18.40,58.60
2025-10-01T00:08:49.571548,18.40,58.60
2025-10-01T00:08:51.577702,18.40,58.60
2025-10-01T00:08:53.583915,18.40,58.60
2025-10-01T00:08:55.590106,18.40,58.70
2025-10-01T00:08:57.596339,18.40,58.70
2025-10-01T00:08:59.602672,18.40,58.70
2025-10-01T00:09:01.608818,18.40,58.70
2025-10-01T00:09:03.615138,18.40,58.70
2025-10-01T00:09:05.621483,18.40,58.70
2025-10-01T00:09:07.627855,18.40,58.70
2025-10-01T00:09:09.634115,18.40,58.70
2025-10-01T00:09:11.640352,18.40,58.70
2025-10-01T00:09:13.646641,18.40,58.70
2025-10-01T00:09:15.652863,18.40,58.70
2025-10-01T00:09:17.659094,18.40,58.70
2025-10-01T00:09:19.665369,18.40,58.70
2025-10-01T00:09:21.671635,18.40,58.70
2025-10-01T00:09:23.677973,18.40,58.70
2025-10-01T00:09:25.684254,18.40,58.70
2025-10-01T00:09:27.690562,18.40,58.70
2025-10-01T00:09:29.696928,18.40,58.70
2025-10-01T00:09:31.703191,18.40,58.70
2025-10-01T00:09:33.709409,18.40,58.70
2025-10-01T00:09:35.715841,18.40,58.70
2025-10-01T00:09:37.722278,18.40,58.70
2025-10-01T00:09:39.728443,18.40,58.80
2025-10-01T00:09:41.734670,18.40,58.80
2025-10-01T00:09:43.741064,18.40,58.80
2025-10-01T00:09:45.747388,18.40,58.80
2025-10-01T00:09:47.753714,18.40,58.80
2025-10-01T00:09:49.759996,18.40,58.80
2025-10-01T00:09:51.766355,18.40,58.80
2025-10-01T00:09:53.772632,18.40,58.80
2025-10-01T00:09:55.778897,18.40,58.80
2025-10-01T00:09:57.785248,18.40,58.80
2025-10-01T00:09:59.791440,18.40,58.80
2025-10-01T00:10:01.797627,18.40,58.80
2025-10-01T00:10:03.803901,18.40,58.80
2025-10-01T00:10:05.810140,18.40,58.70
2025-10-01T00:10:07.816479,18.40,58.70
2025-10-01T00:10:09.822729,18.40,58.70
2025-10-01T00:10:11.828943,18.40,58.70
2025-10-01T00:10:13.834991,18.40,58.80
2025-10-01T00:10:15.841353,18.40,58.80
2025-10-01T00:10:17.847813,18.40,58.80
2025-10-01T00:10:19.854117,18.40,58.80
2025-10-01T00:10:21.860332,18.40,58.80
2025-10-01T00:10:23.866785,18.40,58.80
2025-10-01T00:10:25.872941,18.40,58.80
2025-10-01T00:10:27.879315,18.40,58.90
2025-10-01T00:10:29.885575,18.40,58.90
2025-10-01T00:10:31.891869,18.40,58.90
2025-10-01T00:10:33.898112,18.40,58.90
2025-10-01T00:10:35.904435,18.40,58.90
2025-10-01T00:10:37.910607,18.40,58.90
2025-10-01T00:10:39.916964,18.40,58.90
2025-10-01T00:10:41.923178,18.40,58.90
2025-10-01T00:10:43.929545,18.40,58.90
2025-10-01T00:10:45.935853,18.40,58.90
2025-10-01T00:10:47.942072,18.40,58.90
2025-10-01T00:10:49.948357,18.40,58.90
2025-10-01T00:10:51.954712,18.40,58.90
2025-10-01T00:10:53.960990,18.40,58.90
2025-10-01T00:10:55.967251,18.30,58.80
2025-10-01T00:10:57.973449,18.40,58.90
2025-10-01T00:10:59.979939,18.30,58.90
2025-10-01T00:11:01.986209,18.40,58.90
2025-10-01T00:11:03.992492,18.40,58.90
2025-10-01T00:11:05.998906,18.30,58.90
2025-10-01T00:11:08.005221,18.30,58.90
2025-10-01T00:11:10.011540,18.30,58.90
2025-10-01T00:11:12.017731,18.40,59.00
2025-10-01T00:11:14.023990,18.30,58.90
2025-10-01T00:11:16.030201,18.40,59.00
2025-10-01T00:11:18.036515,18.30,58.90
2025-10-01T00:11:20.042782,18.30,58.90
2025-10-01T00:11:22.049123,18.30,58.90
2025-10-01T00:11:24.055547,18.30,59.00
2025-10-01T00:11:26.061882,18.30,59.00
2025-10-01T00:11:28.068339,18.30,58.90
2025-10-01T00:11:30.074734,18.30,59.00
2025-10-01T00:11:32.081005,18.30,58.90
2025-10-01T00:11:34.087414,18.30,58.90
2025-10-01T00:11:36.093718,18.30,59.00
2025-10-01T00:11:38.100149,18.30,58.90
2025-10-01T00:11:40.106639,18.30,59.00
2025-10-01T00:11:42.113009,18.30,59.00
2025-10-01T00:11:44.119543,18.30,59.00
2025-10-01T00:11:46.125914,18.30,59.00
2025-10-01T00:11:48.132395,18.30,59.00
2025-10-01T00:11:50.138833,18.30,59.00
2025-10-01T00:11:52.145244,18.30,59.00
2025-10-01T00:11:54.151676,18.30,59.00
2025-10-01T00:11:56.158126,18.30,59.00
2025-10-01T00:11:58.164592,18.30,59.00
2025-10-01T00:12:00.171107,18.30,59.00
2025-10-01T00:12:02.177668,18.30,59.00
2025-10-01T00:12:04.184055,18.30,59.00
2025-10-01T00:12:06.190367,18.30,58.90
2025-10-01T00:12:08.196769,18.30,58.90
2025-10-01T00:12:10.203033,18.30,58.90
2025-10-01T00:12:12.209446,18.30,58.90
2025-10-01T00:12:14.215910,18.30,58.90
2025-10-01T00:12:16.222186,18.30,58.90
